wavelength,spectrum,spectrum_dusty
5161.0374,0.0009519857150042101,0.0004052719553324705
5161.9375,0.0009542595419838921,0.00040630236308402334
5162.8377,0.0009465231584394352,0.00040307029115949566
5163.7378,0.0009366525358092162,0.0003989282044605873
5164.6384,0.0009352133035743933,0.00039837640680982794
5165.5386,0.0009274473886315024,0.00039512897313855944
5166.4387,0.0009017719143892247,0.00038424916605729506
5167.3389,0.0008650071533323409,0.0003686400819944422
5168.239,0.0008284506545151031,0.0003531149487365529
5169.1396,0.0008135604629894798,0.00034682142345549726
5170.0398,0.0008349410086413006,0.0003559905353190355
5170.9399,0.000877372280696753,0.00037413912214745903
5171.8401,0.0008962538119207802,0.00038224936679031864
5172.7402,0.0008621896971232547,0.0003677774602945617
5173.6408,0.0008154820759576946,0.0003479070607424869
5174.541,0.0008219330688733165,0.0003507129265906656
5175.4411,0.0008780566950002276,0.00037471782391175967
5176.3412,0.0009236606283445669,0.00039423999573863033
5177.2414,0.0009336081433418772,0.0003985468020825801
5178.142,0.0009331726043907844,0.0003984218424013709
5179.0422,0.0009389811418072039,0.0004009631347637436
5179.9423,0.0009421313813093585,0.0004023698549993781
5180.8424,0.0009391163871008527,0.0004011435017906674
5181.7426,0.0009346542008936386,0.00039929849374997
5182.6432,0.0009208787319347974,0.0003934735403196811
5183.5434,0.0008789523453928049,0.00037561658005477765
5184.4435,0.0008202939514118549,0.0003506026911127138
5185.3436,0.0008067758566595621,0.00034487754974334763
5186.2438,0.0008563882664213644,0.0003661415584611547
5187.1444,0.0009110866043748776,0.0003895868401003252
5188.0446,0.000934636667751825,0.00039971798220723634
5188.9447,0.000931085691517283,0.00039826005951752735
5189.8448,0.0009236429075864862,0.00039513674304177604
5190.745,0.0009331670002638657,0.00039927203572653376
5191.6456,0.0009386338645377149,0.00040167237070130423
5192.5458,0.0009114848543159782,0.000390113851412024
5193.4459,0.0008781728217349235,0.0003759136156363878
5194.346,0.000878496023276996,0.0003761092355073678
5195.2462,0.0008963270643037882,0.00038380164609261584
5196.1468,0.0008993386693872419,0.0003851498463084301
5197.047,0.0008972339785146463,0.0003843069747481916
5197.9471,0.0009033279063914582,0.0003869760176480513
5198.8472,0.000911619509037163,0.00039058745296150746
5199.7474,0.0009186338824551123,0.00039365265224018924
5200.648,0.0009260917869620969,0.00039690887764389236
5201.5482,0.0009288626924922443,0.0003981569608058198
5202.4483,0.0009261400173979099,0.00039705021176287457
5203.3484,0.0009232311462044068,0.000395863265337274
5204.2486,0.0009225746723054364,0.0003956418713284139
5205.1492,0.0009122610373417343,0.00039127835503965957
5206.0494,0.0008888219706267108,0.00038128297284866576
5206.9495,0.0008749125900728189,0.0003753731502103997
5207.8496,0.0008801408278271371,0.0003776735751739335
5208.7498,0.0008815577955610836,0.0003783389956335947
5209.6504,0.0008708578629903968,0.00037380361016290086
5210.5506,0.0008734782150225136,0.000374985214717442
5211.4507,0.0008870104002409962,0.00038085232165092263
5212.3508,0.0009007946959955849,0.00038682944866079254
5213.251,0.000914825592664584,0.00039291428496634757
5214.1516,0.0009271213091674532,0.0003982556020911205
5215.0518,0.0009308485079502051,0.0003999172246279895
5215.9519,0.0009189616000095546,0.0003948700695222828
5216.852,0.0009010009679688685,0.0003872111393996216
5217.7522,0.0008945813339714314,0.00038451044511663356
5218.6528,0.0009024364247646208,0.0003879454509933328
5219.5529,0.0009156817171294184,0.00039369896742668927
5220.4531,0.00092342325104554,0.0003970874990354472
5221.3532,0.0009251261939169163,0.00039787993706808943
5222.2534,0.0009282902418567069,0.0003993010873891932
5223.154,0.0009280201819421864,0.0003992452765975094
5224.0541,0.0009183230286516226,0.0003951331317026337
5224.9543,0.0009013092229346979,0.00038787106581283264
5225.8544,0.0008797469029934207,0.0003786490651146448
5226.7546,0.0008572677001373464,0.00036902957094237383
5227.6552,0.0008377658334821477,0.000360689027183472
5228.5553,0.0008410633986164505,0.000362163389254783
5229.4555,0.0008761999386923268,0.0003773501682779583
5230.3556,0.0009089637001202638,0.00039151946965989263
5231.2558,0.0009198367953724737,0.0003962626028998516
5232.1564,0.0009258574859969222,0.00039891645503404937
5233.0565,0.000924370773293998,0.00039833591096999506
5233.9567,0.0009060066489810905,0.0003904811542390815
5234.8568,0.0008892663869557717,0.00038332397709961826
5235.757,0.0008853592671256117,0.0003816972688110555
5236.6576,0.0008927649159819255,0.0003849479840274943
5237.5577,0.0009104429253986297,0.00039262959103758815
5238.4579,0.0009252829321608479,0.00039908941776521125
5239.358,0.0009273241196402017,0.0004000299912624417
5240.2582,0.0009231766368058483,0.0003983007545426875
5241.1588,0.0009223866191423639,0.0003980197830156152
5242.0589,0.0009279264463440672,0.0004004704772460289
5242.9591,0.0009304326654816959,0.00040161246319274656
5243.8592,0.000925874313252134,0.0003997049483780603
5244.7594,0.0009256168365709846,0.000399653833583615
5245.66,0.0009339666902636164,0.00040331965442179417
5246.5601,0.0009337083625500583,0.0004032686457041628
5247.4603,0.0009092731862506271,0.00039277405586270506
5248.3604,0.0008809385826531826,0.00038059161697609684
5249.2606,0.0008799874156378339,0.00038023773793441855
5250.1612,0.0008902042319760725,0.000384710104339999
5251.0613,0.0008834564574037783,0.00038185125165691867
5251.9615,0.0008740312152960801,0.0003778340855633601
5252.8616,0.0008822592929157558,0.0003814481663048045
5253.7618,0.0008966148896753501,0.00038771296789296306
5254.6624,0.0009020559258679059,0.0003901242510582407
5255.5625,0.0008928994677867063,0.0003862220813428572
5256.4627,0.0008819252095801733,0.000381532322319578
5257.3628,0.0008951041758377189,0.0003872916935649779
5258.263,0.0009207937814064846,0.000398466659319716
5259.1636,0.0009357713054013536,0.0004050087070040568
5260.0637,0.000937205608279632,0.0004056901730663109
5260.9639,0.0009292094982763203,0.0004022890525951779
5261.864,0.0009159889494986479,0.00039662469397355765
5262.7642,0.0008958890104913065,0.000387979392086957
5263.6648,0.0008729561411584489,0.0003781044771289967
5264.5649,0.0008537732339758395,0.00036985102396980155
5265.4651,0.0008401339316396687,0.0003639969140262432
5266.3652,0.0008306563777548534,0.0003599444184162512
5267.2654,0.0008321788022069438,0.00036065797785397326
5268.166,0.0008583218580164573,0.00037204368284101015
5269.0661,0.0008792484543916521,0.0003811712990619755
5269.9663,0.0008550988651412775,0.0003707573049839599
5270.8664,0.0008157347322046932,0.00035374240620307816
5271.7666,0.0008220145886888255,0.0003565188306746805
5272.6672,0.0008667076341309169,0.0003759588909931338
5273.5673,0.0008924939230077817,0.0003872021353610716
5274.4675,0.0008892060099161176,0.0003858332001249691
5275.3676,0.0008804933606231834,0.0003821096432756736
5276.2678,0.000869497443789928,0.0003773939385968079
5277.1684,0.0008678424149222335,0.0003767317253776228
5278.0685,0.0008925141943760829,0.0003874994713877408
5278.9687,0.0009222722241032576,0.00040047901445524155
5279.8688,0.0009317618939900099,0.00040465993583261076
5280.769,0.0009216574555927408,0.0004003311868377382
5281.6696,0.000904705138556478,0.0003930262648905538
5282.5697,0.0008927679833126638,0.0003878981481091138
5283.4699,0.0008856744227151995,0.0003848732930021739
5284.37,0.0008773678952871048,0.00038132033190391493
5285.2702,0.0008747918299575394,0.00038025723383112314
5286.1708,0.0008945320075744428,0.00038889575871112067
5287.0709,0.0009228500958818863,0.000401266577599049
5287.9711,0.000936276986571397,0.00040716521738334686
5288.8712,0.0009322347654894359,0.000405467538075018
5289.7714,0.0009237911948243445,0.00040185472437593835
5290.672,0.0009246305328705206,0.0004022795618072443
5291.5721,0.0009322117487283781,0.0004056380969396098
5292.4723,0.0009351186142218421,0.0004069633360201009
5293.3724,0.0009274076057161965,0.0004036673572808828
5294.2726,0.0009165931007584196,0.0003990193431046994
5295.1732,0.0009136261971328973,0.0003977867468687954
5296.0733,0.0009127218914477262,0.0003974519039151334
5296.9735,0.0009009313544933221,0.0003923757482429119
5297.8736,0.0008757134706995711,0.000381449283594749
5298.7738,0.0008514634804864655,0.00037094123077780275
5299.6744,0.0008522262921866507,0.0003713285436193797
5300.5745,0.0008770108869011374,0.0003821841410726169
5301.4747,0.000891959148037237,0.000388755820597187
5302.3748,0.0008875856760524027,0.0003869068921035942
5303.275,0.0008860357212662794,0.0003862883802822114
5304.1756,0.0008979127334795084,0.0003915243607838628
5305.0757,0.0009161094039990756,0.00039951785590656253
5305.9759,0.0009289366654268005,0.00040517173760575736
5306.876,0.0009292065753795718,0.0004053493460271239
5307.7762,0.000918849771364011,0.00040089059618709155
5308.6768,0.0009109954765183863,0.00039752252840458206
5309.5769,0.0009163223112691247,0.00039990598495561564
5310.4771,0.0009270113201959342,0.00040463066142791245
5311.3772,0.0009305710937817103,0.0004062444076782345
5312.2774,0.0009266484196115964,0.0004045916401497858
5313.178,0.0009211553951414415,0.00040225264329892186
5314.0781,0.0009166386535352399,0.00040033928900739624
5314.9783,0.0009143874270184291,0.00039941495713079856
5315.8784,0.0009129632900292434,0.0003988516588011842
5316.7786,0.0009043867212993078,0.00039516299257882784
5317.6792,0.0008914443888049633,0.00038956538293315695
5318.5793,0.0008899728694183615,0.00038897960693530867
5319.4795,0.0008991026711618678,0.00039302783440265743
5320.3796,0.0009029335364359578,0.00039476054198842194
5321.2798,0.0009020032402401605,0.0003944118680400042
5322.1804,0.0009018530311088754,0.00039440424747929167
5323.0805,0.0009011867085210798,0.0003941708266412911
5323.9807,0.0008974603479609193,0.0003925986915998426
5324.8808,0.000886439967465932,0.00038783478922150075
5325.781,0.0008798263188223564,0.0003849977847554913
5326.6816,0.0008866442397613533,0.00038803825133868825
5327.5817,0.0008847828358968576,0.0003872805091216633
5328.4819,0.0008516387511260589,0.00037282769624620137
5329.382,0.0008086981908659643,0.00035408131008313133
5330.2822,0.0008095012423712277,0.00035448496695945274
5331.1828,0.0008503519243470798,0.0003724283949317803
5332.0829,0.0008832098418660449,0.0003868759381073816
5332.9831,0.0008899269511497805,0.00038987546333301906
5333.8832,0.000883927643246122,0.0003873039826391135
5334.7834,0.0008878573837400318,0.00038908290704263936
5335.684,0.0009024601662631933,0.0003955402559594809
5336.5841,0.0009093184936431722,0.00039860462094299596
5337.4843,0.000903513459502858,0.0003961180024378633
5338.3844,0.0008974625391059193,0.000393522809070973
5339.2846,0.0008979441639169292,0.0003937916744101024
5340.1852,0.0008930335666089057,0.0003916955268115466
5341.0853,0.0008729920489866253,0.00038296113133714637
5341.9855,0.0008576075492658028,0.00037626738637849274
5342.8856,0.0008691133702532356,0.00038137126062226317
5343.7858,0.0008915309949902259,0.00039126546758746843
5344.6864,0.0009022687473881009,0.0003960358877901208
5345.5865,0.0009028784387627488,0.0003963614549695992
5346.4867,0.0008938327183618871,0.0003924477792175442
5347.3868,0.0008874618307487364,0.0003897075190787522
5348.287,0.0008911257135942726,0.00039137361433235786
5349.1876,0.0008881639402522422,0.0003901298518665137
5350.0877,0.0008773178726061866,0.000385421956049635
5350.9879,0.0008762412768835722,0.0003850052058730671
5351.888,0.0008894813538655055,0.00039087972186639967
5352.7882,0.0009027024861202052,0.0003967476110395029
5353.6888,0.0009044835183791171,0.00039758843388624203
5354.5889,0.0009030662939415818,0.0003970233684775102
5355.4891,0.0009116142890972585,0.0004008398628220023
5356.3892,0.0009232552146664068,0.000406017611618212
5357.2894,0.0009257409013960887,0.00040717009094717844
5358.19,0.0009237463559065882,0.0004063520748845401
5359.0901,0.0009228712693893951,0.00040602628158481886
5359.9903,0.0009231098989129389,0.00040619043883792017
5360.8904,0.0009220214374600493,0.00040577057774329874
5361.7906,0.000914729291350126,0.00040262001337551133
5362.6912,0.000900593073435408,0.00039645566343949327
5363.5913,0.0008903842074834511,0.00039201859970268335
5364.4915,0.0008903776308514312,0.0003920727491853056
5365.3916,0.0008911823632982363,0.00039248419347322834
5366.2918,0.000885296894736506,0.0003899488926171007
5367.1924,0.0008850075517605817,0.0003898781552486875
5368.0925,0.0008892078703718903,0.0003917854914516541
5368.9927,0.0008902790822719797,0.0003923144800284473
5369.8928,0.000885832087365337,0.0003904115623843174
5370.793,0.0008693962165295876,0.0003832234678092434
5371.6936,0.0008484754501250477,0.00037405609143443023
5372.5937,0.0008409307918820815,0.000370783803904574
5373.4939,0.0008598057592829357,0.0003791612027101584
5374.394,0.0008899090588911463,0.0003924932478056849
5375.2942,0.0009066990336068846,0.00039995646999818455
5376.1948,0.0009126397898847908,0.00040263543916948
5377.0949,0.0009115543845370856,0.0004022149022823949
5377.9951,0.0009047158803814466,0.00039925535804984503
5378.8952,0.0009012071828480924,0.00039776459927168945
5379.7954,0.0009020424931429112,0.00039819097936065023
5380.696,0.0008984752072778932,0.0003966737552829717
5381.5961,0.0008906994673583443,0.00039329775020149557
5382.4963,0.0008866734116687769,0.00039157670404734856
5383.3964,0.0008872258270243109,0.0003918773891241908
5384.2966,0.0008859483415884302,0.0003913697827931086
5385.1972,0.0008885521227204009,0.00039257683988087004
5386.0973,0.0008950771853451792,0.0003955169298825862
5386.9975,0.0008957985161589057,0.0003958929295718986
5387.8976,0.0008921283264340618,0.0003943279221921509
5388.7978,0.0008883623723646447,0.00039272011196063715
5389.6984,0.0008832856806971473,0.00039053231603603704
5390.5985,0.0008749516385343857,0.0003869034348524704
5391.4987,0.0008689418464912762,0.00038430142115434055
5392.3988,0.0008670649733185339,0.0003835267321479508
5393.299,0.0008680041570597491,0.0003839976037672123
5394.1996,0.0008681798553417554,0.0003841308065936724
5395.0997,0.000866200868575858,0.00038331050636756706
5395.9999,0.0008638493941367912,0.0003823250976040344
5396.9,0.0008567416107915067,0.00037923401187188465
5397.8002,0.0008388153036189529,0.0003713525427895546
5398.7008,0.0008325445365895849,0.00036862958021719567
5399.6009,0.0008536861033803981,0.0003780450173579509
5400.5011,0.0008727305627217382,0.0003865343406140874
5401.4012,0.0008715842283407108,0.00038608224663614694
5402.3014,0.0008683252778604456,0.00038469405520452974
5403.202,0.0008740348826141807,0.0003872793777579554
5404.1021,0.0008727242940680932,0.0003867543413118821
5405.0023,0.0008536862896376302,0.0003783719697939508
5405.9024,0.0008305537468865151,0.0003681721102934175
5406.8026,0.0008195280041002264,0.0003633368370618612
5407.7032,0.0008274054449560312,0.00036688208711108393
5408.6033,0.0008466314396904836,0.0003754611244818402
5409.5035,0.0008554204933235416,0.00037941341137521085
5410.4036,0.0008464258335379198,0.00037547788154410956
5411.3038,0.0008390775123996926,0.0003722716330674517
5412.2044,0.0008518335988015005,0.0003779854256565809
5413.1045,0.0008733680297049241,0.00038759659728678707
5414.0047,0.0008845366890042076,0.000392609573880611
5414.9048,0.0008821700219753228,0.0003916153234780976
5415.805,0.0008761360209790463,0.00038899252577501175
5416.7056,0.0008766561322294735,0.00038927933330090854
5417.6057,0.0008859597958947021,0.00039346706861862423
5418.5059,0.0008915535932653918,0.0003960081507271549
5419.406,0.0008870721460538274,0.0003940740939548143
